default,student,balance,income
No,No,280.614830515579,35494.5978623224
No,No,143.917847054434,41626.6876952005
No,No,1027.05457933546,44268.9587280937
No,No,127.54538940606,33070.4990606837
Yes,No,1809.4098635220496,33453.406538286
No,No,1626.3910871751502,61438.09440578469
No,No,628.87553620734,48380.5108388692
No,Yes,385.35035853447306,22395.8823581039
No,No,753.9999428235279,29020.7290572193
No,No,650.2493011075,33475.7442375698
No,No,232.763666039282,58488.7902999066
No,No,1005.62300888315,43471.7803207004
No,No,82.42756982360851,29761.5445256896
No,Yes,41.3855163829771,18664.9010060066
No,No,510.657513331156,25855.917022987003
No,No,1588.91625121915,54043.0062999103
No,Yes,1127.43595508475,23495.565516877403
No,Yes,1242.72294339113,23037.4137184069
No,No,1730.11045772474,48766.8009059003
No,No,915.462438962574,33887.763638343
No,No,65.3329838593119,31992.2422205879
No,No,180.171498916997,21403.0777065766
No,No,989.262577822306,48055.41223706309
No,No,314.985176814067,51112.937866025706
No,No,607.27706010457,36487.990989239
No,Yes,724.437846238017,15835.6275220604
No,No,832.2174012597121,44053.2560569607
No,Yes,794.146806723789,12519.7683906824
No,No,1806.7148770839103,39082.7860963992
No,No,394.501839643007,29642.9102659475
No,No,108.003864382255,44764.2888968549
No,No,806.550181313343,27622.9041506617
No,No,845.0777454166341,38410.8435707644
No,No,659.808946789516,39712.958918746
No,No,1248.83064907828,39317.9041803876
No,No,852.522041028705,34237.6456678607
No,No,878.9279370830769,47228.340931374405
No,Yes,819.912190542397,16585.0280991299
No,No,0.0,34213.4915205813
No,No,620.681596802363,34549.0864666961
No,No,917.856226992842,49353.9506343612
No,No,539.441908788564,26164.8446811129
No,No,747.139341956808,42318.9332825577
No,No,864.460772629318,44429.066753987405
No,Yes,391.99822672082496,9995.04163332249
No,No,151.260770326673,57657.2822222499
No,No,873.125525094058,34352.7003173698
No,No,28.789776019142103,55369.201386131
No,No,228.511851114921,57232.2685587695
No,No,1190.13932322518,27734.7389829589
No,Yes,1845.97643893727,12107.7418248053
No,No,107.154768462625,42776.3018691308
No,No,2058.78478074305,55021.5518021545
No,No,914.637312628131,46492.6488301171
No,No,799.73270458257,45702.4016718804
No,No,890.248108001647,34679.4827616344
No,No,1184.49229812903,43228.8058978192
No,No,1143.12286444744,42672.129149678
No,No,718.7431181872929,31371.7810801086
No,No,847.6549143389461,43515.3022044232
No,No,1067.27320063911,50647.8724040193
No,No,791.542583674003,32574.341270524503
No,No,826.355312408359,37241.440631236
No,Yes,652.755692307818,23492.3232419236
No,No,827.6347366694549,36439.6609398738
No,Yes,704.0954633786729,16509.5229344982
No,No,773.593731357215,29661.463532076403
No,No,402.129014682231,42978.3936060898
No,No,411.537626865253,30065.4443474788
No,No,340.96439911430303,27262.0579810414
No,Yes,1021.56825009016,14500.6291712537
No,No,1323.64068113702,30517.2082497801
No,Yes,1362.6444485928998,18205.2317816041
No,No,347.460916522461,24735.5506928776
Yes,No,1610.4840149174802,35589.7338305398
No,No,1313.83680422269,40843.0997786338
No,Yes,705.390544240798,19125.684982059494
No,No,705.735232894335,45280.819229091205
No,No,0.0,38968.415791330495
No,Yes,0.0,23735.4085420558
No,No,1562.6698578950195,52422.780215399296
No,Yes,655.611221042021,19039.1682730003
No,Yes,780.254075842619,20758.4712409247
No,No,946.137573571247,40038.683105794
No,No,1402.51244469243,46207.7798397669
No,No,321.588332058415,52711.6173635883
No,No,1824.2937477011103,22471.4457240322
No,No,0.0,23562.2906124825
No,No,602.195012175499,26768.9174174437
No,No,314.45919529541,40016.4759256171
No,No,1223.71401172324,64440.21752620691
No,No,487.11688827906,55459.452995044296
No,No,324.851543385128,52838.849329478704
No,No,98.2290556803614,48070.159316226906
No,No,0.0,18063.888358835105
No,Yes,345.799607124424,15967.9908471267
No,No,869.3081192741789,32571.169255815297
No,No,437.555256719357,37212.2693602431
No,No,323.595054114491,34129.6560741734
No,No,1286.90555743471,45569.0675184161
No,Yes,940.4793542825698,20578.8072250756
No,No,1385.30347695259,35045.438734077004
No,No,765.818663634114,33216.3531980412
No,No,599.0097249584591,53004.5854640233
No,No,1153.3292507774,17598.4340274502
No,No,352.27832553501503,34359.8412383948
No,No,226.217345575457,59680.0022588775
No,Yes,754.968696018072,30340.120404255
No,No,1713.5378514775598,43899.0842902538
No,No,969.538309805488,33293.7947247849
No,No,1024.61298649142,34401.017743276
No,No,838.653016857442,25272.486067258906
No,No,1072.03377011872,47029.260367657
No,Yes,686.6943788608841,18551.5300581174
No,No,715.5440756695759,50127.9556316689
No,No,1130.77214546715,40314.2715443769
No,No,1286.63632041227,44825.8658404379
No,No,937.5011931050708,33266.5194383876
No,Yes,1881.25652109686,14992.3867271917
No,No,135.953345751202,49372.8359844109
No,Yes,1471.92392898896,19774.9238785274
No,No,773.171566359335,37877.6045199555
No,No,552.672566101431,50688.4963275297
No,No,1074.08765319171,35873.228638091496
No,Yes,137.431468636565,22783.4209710542
No,Yes,523.831492714496,12062.3943636302
No,No,724.537790180162,33254.5284949545
Yes,No,2040.59017105597,50930.910785924505
No,Yes,1415.89080238048,22823.6278584034
No,No,174.483634673712,54992.9893047717
No,No,805.3144880772729,36864.6892862884
No,Yes,1008.03312956121,13547.0785381477
No,Yes,0.0,21665.5268097879
No,No,1078.41038955072,44474.420294412
No,No,768.694006876275,32373.771051203
No,No,391.189784489765,42212.0303371115
No,No,0.0,46910.7978946537
No,Yes,1318.57773531948,18042.0176142666
No,No,955.449340796982,40698.9761263581
No,No,1425.53485976141,33666.104256610095
No,Yes,1196.49194120137,14916.4446906476
Yes,No,2038.89185057887,58606.4862432055
No,Yes,1047.99823953348,15846.655228066002
No,No,995.346099927345,46702.239073216
No,No,1657.25590018684,29945.566017329904
No,Yes,396.582633428736,18244.166018854
No,Yes,594.558985346466,13180.5021134281
No,No,931.710876495276,50210.0694668726
No,No,1318.80706574655,44778.0460012765
No,No,24.263599989801804,36070.138850872005
No,No,713.673397858288,48914.5602035217
No,No,891.751685184564,53044.835606018205
No,No,1794.4115750223498,44037.8475163971
No,Yes,1412.0899668544198,17049.6600099038
Yes,No,2024.8202115646695,64135.4310819166
No,No,399.597296046437,42578.045941476405
Yes,No,1598.02083082886,39163.3610556876
No,No,1045.31135178129,31754.023779871
Yes,Yes,2578.46902158917,25706.6477744655
No,No,1113.2891420997998,42292.4901451926
No,Yes,645.1186876430841,16097.2170185444
No,Yes,861.104127009331,15873.6128609255
No,Yes,408.21835215367895,21432.7264338213
No,Yes,794.9731013791439,21590.9618652424
No,No,1477.6379561205702,36546.8231488484
No,No,634.3999798282309,33377.360386157
No,No,798.082090735915,38080.9623405107
No,Yes,0.0,19919.5634409027
No,Yes,980.101705745882,16381.2031300222
No,No,831.245423092704,27706.9538518972
Yes,Yes,2083.22837647615,20103.602739227
No,Yes,1436.07482635181,21511.4578059897
No,No,1467.2251910306195,28845.0222016802
No,No,469.438477180174,37879.2565232606
No,No,1166.71587666917,31032.385973636403
No,No,844.0412923185789,32089.6246466696
No,Yes,1538.97375070282,15757.9335417675
No,No,562.7011169369259,39067.7515107504
No,No,1112.11088540741,29229.531682448905
No,No,246.39376404033,33647.993225282
No,No,562.7238683795861,60196.1826087633
No,No,916.569239827395,42486.3989116241
No,No,618.5663093699,28477.2795325714
No,Yes,1604.6137382887,15467.2189070394
No,No,847.614963857933,42308.05231668701
No,No,304.482793486527,52543.8282903446
No,No,778.819743345405,31986.5712070236
No,Yes,1464.3947901549402,13968.5080055771
No,No,221.47998570854,37782.9970839142
No,No,592.045181611353,39064.994480207
No,No,1010.61245522492,34055.5715925025
No,No,1194.45646352906,49316.9977584631
No,No,844.3125668584129,52237.725484656105
No,Yes,179.50397752442902,19020.2959614411
No,No,355.93011259889295,32120.3172410799
No,Yes,1776.72897362065,21280.8766053934
No,No,27.301882693754603,25050.827087992
No,Yes,631.019886409912,20753.5181088166
No,No,187.977684707438,49989.3074311213
No,Yes,1511.43409836329,11793.1617767047
No,No,1008.47823148071,22094.7480844484
No,No,820.493047331982,43829.6950758028
No,No,112.033309975348,40057.0774440998
No,Yes,1675.65876432611,20773.1332965924
No,Yes,592.893197700487,14833.289667755
No,No,492.39892684554,36004.3787656855
No,No,364.746192677668,46096.16014575349
No,No,1025.32734772889,44194.5137131782
No,No,612.657277408042,38635.364437286
No,No,1456.63098450781,38676.5456644415
No,Yes,1762.59824620554,13099.5888853228
No,Yes,180.095142403637,27351.4288203371
Yes,Yes,1721.97302703926,15179.7493287096
No,No,0.0,30822.454186489
No,No,1029.78686137899,69547.4369460224
No,No,268.443287008073,55294.951103076106
No,No,1711.43208391272,39019.6896454184
No,No,0.0,36886.9862572698
No,Yes,1295.81806531379,22241.703467119503
No,No,1722.12591993846,21623.036453998506
No,Yes,560.3817531168689,23546.3963352205
No,No,676.572023475436,41328.4276238236
No,No,518.93699412848,28231.0120735046
No,No,626.404687195669,18130.3220987571
No,No,524.3801768404979,38020.6399233986
No,No,0.0,33932.8527518265
No,No,517.499185500047,60790.9083158423
No,No,563.369693580382,22083.9085966864
No,No,865.886543679469,59740.7325304862
No,Yes,618.119217335142,24698.8272377675
No,No,1428.8128296682098,41417.0536914817
No,No,1195.62870012121,34701.8024887858
No,No,218.01410068946095,29211.398463684
No,No,1434.13804791172,38038.6038911651
No,No,506.267392227237,48843.001807278495
No,No,1322.36785444532,34622.686245706696
No,No,584.818827844497,49317.83484633111
No,No,815.0728370266349,35017.853363956805
No,No,0.0,50956.67560531
No,Yes,489.927554476048,21445.5300432689
No,No,644.88983010905,42211.3598012121
No,No,1151.20364449996,36468.7244958993
No,No,1440.43396156724,27532.6535733937
No,Yes,858.2153830799381,12588.108122033
No,No,0.0,29021.7452781286
No,No,0.0,54053.903924382
Yes,Yes,1402.20572671052,15964.2091821951
No,Yes,1171.7247120782,23505.197620928506
No,No,662.302632070322,44664.005908681
No,Yes,1142.73479164867,12893.9590863901
No,No,785.430997498407,37465.3600970998
No,No,705.548610503539,32899.6067177725
No,Yes,1713.3124712682902,17432.2735890031
No,No,861.6421160477311,38982.3915157176
No,No,398.427319929336,37094.5678677176
No,Yes,703.685970450978,16617.5700884556
No,No,366.260111383432,52360.9128805627
No,No,1054.1159630688,41781.728580024304
No,No,189.732742353513,53266.338318801696
No,No,944.2042461567952,41883.4142988308
No,No,0.0,36969.1717526428
No,No,499.913435722248,28352.553392115096
No,No,866.31097695602,59647.440288269805
No,No,761.988490630495,39172.94523516351
No,No,1150.99981758188,50099.29362315231
No,No,53.437052954879206,51027.0683584044
No,No,319.76742685479803,36057.4011097469
No,No,0.0,35116.5909600078
No,No,222.105456229842,41217.3493585232
No,Yes,1336.99863968121,21309.2510819392
No,Yes,1397.50486310496,26604.5570945362
No,No,794.5840669540449,37520.2533303122
No,Yes,883.157341326026,18213.0759618371
No,No,1168.1673080252,17198.9835593493
No,No,257.447025110164,38275.9533677335
No,Yes,1273.48851311202,17105.8670470047
No,Yes,1934.5111421907104,17084.048577191003
No,Yes,1704.0141928243202,17986.7635790881
No,Yes,220.891418767173,25667.8659407236
No,No,323.30512409307204,51306.2686232584
No,No,969.404142604547,31476.5166150492
No,No,385.18512045023806,50316.8015163965
No,No,995.40840887124,40907.4969532705
No,No,758.392131608197,40751.4074796687
No,Yes,652.867587670394,23515.1313179576
No,Yes,903.176837327325,15810.5741940783
No,No,533.4295862630461,24857.906532446403
No,Yes,1151.8563083628098,23250.384513708
No,No,1271.32854424032,43878.8133733466
No,No,136.118440276158,44757.692802711
No,Yes,1171.95044240375,15850.7772560773
No,No,512.660945594458,49989.5995789838
No,No,172.157592295485,28370.8659088461
No,No,1256.22265846487,42125.937329396496
No,No,835.837183227152,57505.965300425705
No,No,1026.63361568078,61064.38757695509
No,Yes,1144.27482876516,16002.3554700591
No,Yes,682.954298780229,15728.0479104477
No,No,797.672816440294,45377.7233416886
No,No,97.3269353362984,62335.1968533621
No,Yes,1436.32931848388,7761.318943073721
No,Yes,1325.624925599,15880.4471490978
No,No,1462.6949302210598,50508.7464409683
No,No,191.91301257899897,55659.47329309981
No,No,854.884279854547,44173.82773254581
No,No,864.343796306282,34598.4343942247
No,No,476.567195634253,46953.4182817587
No,No,1155.68038885258,50955.10653461111
No,No,1127.7001931467098,32068.1465386873
No,No,0.0,62192.9956472797
No,No,312.916985128483,31328.0435013798
No,Yes,467.894660421885,16371.697747536498
No,Yes,1055.59777321371,16810.5595800266
No,Yes,989.235474989736,13609.631284009
No,No,245.70672370182004,40462.5538115373
No,No,585.752613204564,43627.327923682205
No,No,610.854306313866,39175.0805291355
No,No,258.036510671323,40138.8417326327
No,No,1092.99815937252,37351.3396590005
No,No,1387.87328681612,27145.703279319903
No,No,833.084193233188,49704.511958471296
No,No,1184.87086972763,41802.944332633
No,Yes,916.794393751044,17152.157963703798
No,Yes,1427.33757806663,22909.430467279
No,Yes,1413.2744274558802,19064.6221920762
No,Yes,1592.5496349025198,18024.2817202795
No,No,0.0,26941.7977424554
No,No,1050.20409704366,34803.5337637529
No,No,1511.17770618893,35899.2558430202
No,No,894.681739327321,37232.293745958
No,Yes,781.6137295420081,12195.9699546127
No,No,0.0,43311.6406962292
No,No,1094.88661521626,38342.715005316
No,No,0.0,59266.9608687076
No,Yes,875.670060915039,18687.0451725029
No,No,81.91809170967821,40936.906439517
No,No,371.181858124564,34679.9607338813
No,Yes,1438.0554969809302,19200.5018262535
No,No,674.598956464598,67278.9484413768
No,No,1097.7625478144,42228.9704754292
No,No,593.060286904382,47787.5959226368
No,No,1167.10118913466,35952.1936607058
No,No,1114.826925896,33729.3898552217
No,No,304.146597789837,23866.9358580166
No,No,353.63113130111,40686.7601478226
No,No,1269.42033524182,39010.1481869142
No,Yes,397.54248845196,22710.8657401321
No,No,607.166270936521,49547.465815560194
No,No,1667.48036480455,47991.585045285305
No,No,956.311350604852,42971.901112669
No,No,668.3980286377999,38637.4338847191
No,No,290.679874013809,37603.9721703408
No,Yes,826.7274557918629,18776.3012421982
No,No,1102.11145915496,48079.1253033663
No,No,348.658867896976,36519.0901860126
No,Yes,991.232829247188,8926.799451933
No,No,1224.2357823620698,32751.6969190413
No,No,146.365856827095,44666.932301086905
No,Yes,697.135579980937,18377.1497139722
No,No,956.446909552778,40740.329111790095
No,Yes,1184.90943155283,13276.221116225
No,No,1702.23668300415,36530.4736214361
No,No,0.0,36850.9711754768
No,No,965.459761747828,25045.725542005497
No,No,331.164338742849,25922.4167354017
No,No,1307.09366867241,35425.6099922775
No,No,1637.03755674049,45027.538161563
No,Yes,1091.9321032685302,11703.3805642246
No,Yes,1499.19013015969,17560.3718351052
No,Yes,770.290543708965,22114.7182592628
No,Yes,1147.3549096655802,19188.9082733679
No,No,1037.2741627105302,28437.7724528546
No,No,626.973938404489,50447.7741503172
No,No,847.720792941679,55260.3498094267
No,Yes,1199.59268578389,16454.749842006
No,No,1288.2850954153698,54666.3774464645
No,No,675.225387145285,33700.2126144862
No,No,541.4409620796599,32502.6968388091
No,Yes,1165.00739121577,18389.0790407725
No,No,1042.79193502536,26141.0059458739
No,No,989.217092749214,42813.375110046
No,No,586.602608270933,27798.1683237731
No,No,931.591055383966,33302.240019542005
No,Yes,978.53856684773,16514.3249498654
No,No,958.936828886891,47468.6697094555
No,No,384.53204138292296,36019.4103983883
No,No,645.075136365722,43244.5237618794
No,No,424.760272309022,29502.4035832783
No,No,612.551875753766,33036.2413164312
No,No,1381.44222217693,47470.0187655353
No,No,0.0,45560.9128917675
No,No,1096.02610874365,23954.2179245426
No,No,945.685449516158,38714.51829386661
No,No,722.768006648193,20962.1064483564
No,Yes,887.880819486513,20563.1471269038
No,Yes,1049.95328779119,19724.8326135229
No,No,728.041685121268,29188.942736012203
No,No,1114.90403246296,40084.0014692393
No,Yes,1451.30354178896,14185.1379196466
No,Yes,629.213189509353,16007.6929485013
No,No,630.230741457689,49059.2627644256
No,Yes,1372.97803245667,10776.4442846822
No,Yes,746.863836108701,13904.4276434159
No,Yes,1400.5458356365198,16519.083243792702
No,No,971.35143511577,46533.8564831326
No,No,637.0823863551731,49097.9006748914
No,No,1778.4291092485898,34591.2382681188
No,Yes,678.2050836422969,12787.0905671847
No,No,1094.77298187378,46617.8825725774
No,Yes,879.8520049591131,23996.7401964865
No,No,1449.32434566807,38720.3815836494
No,No,322.00162519978,43774.4421094367
No,No,1430.57687000073,44104.9589155541
No,Yes,1199.3855860032002,18884.1274708906
No,No,168.367517347414,47684.5262213006
No,Yes,1143.3982045504,15997.171189563302
No,No,416.90649014937895,38104.7732254315
No,No,1352.61366887416,42194.3866996432
No,No,1431.74197311519,37793.2873225102
No,No,481.305040751321,35747.7451040985
No,No,774.073176557921,46082.0432177328
No,No,0.0,34749.7935898833
No,Yes,1186.89100186271,14256.7295542742
No,Yes,978.359335975962,16679.8939738249
No,No,1409.11216032403,30626.2239874826
No,No,1491.47928224386,54835.7700509163
No,Yes,1228.48496561983,18937.2069449315
No,No,1553.4789851056798,44425.890616496
No,No,1200.04162184687,56081.08023205151
No,No,984.860839214177,45435.4971157382
No,No,558.320540180268,38014.7600990968
No,Yes,778.853871913263,16007.4569754174
No,No,163.353170816826,45183.1451245658
No,Yes,574.8182291917279,16479.5388337621
No,No,1149.93685609785,39231.6504810631
No,No,774.5380740640401,22691.882443965296
No,No,866.772499634281,30400.5605118558
No,No,325.859608024347,36682.2825686063
No,Yes,879.627008263598,14898.3114661048
No,No,160.50306078312,19132.694860459294
No,No,905.719002527264,38210.7337742896
No,Yes,649.9310600175589,13475.0195145782
No,No,196.912925664956,35737.603627659104
No,No,488.566318858869,25407.215916570694
No,No,449.274316089442,13124.5631922754
No,No,824.802432209204,40957.5222660038
No,Yes,600.602171819777,18630.3791308478
No,No,912.065530843446,62142.0610606175
No,No,619.139261665316,41281.9809640348
No,No,225.364695124737,60275.8833588615
No,No,369.430953350466,63536.7751705256
No,No,745.6661466103579,54891.4339618085
No,Yes,782.3522809286411,22692.6699880665
No,Yes,1051.24716182541,23200.9709928678
No,Yes,613.601284003546,9506.46030537807
No,No,863.6184006657021,30397.1872633216
No,No,943.086028421649,29622.6077434668
No,Yes,1102.63126154414,10671.9235752487
No,Yes,1175.13333149015,15444.9269201034
No,No,491.449369823872,51484.245489143
No,Yes,1131.08556788632,21829.082394490903
No,Yes,717.371845383157,16319.1169756245
No,Yes,517.3005655167769,17068.3388808094
Yes,Yes,2038.54315996182,12181.902584317
No,No,868.494476319032,22176.2762497007
No,No,111.416890994626,33328.2458835673
No,Yes,1587.56439786646,13080.6887489066
No,Yes,640.998430228533,21680.097686865
No,Yes,1928.59211959305,17570.1950770634
No,Yes,759.678794164084,18871.4017881629
No,No,1306.35396408392,35652.7619798141
No,No,908.174289735733,46791.0363559916
No,No,871.6774121633799,28182.116302446
No,No,0.0,38878.1745666488
No,No,0.0,53302.2130321841
No,Yes,947.525154569841,24073.0909458376
No,No,222.880275629056,40849.9209013436
No,No,1237.53437819226,30967.588758927403
No,No,1318.71911205766,36822.9249600433
No,Yes,1030.05211219446,9760.39956109943
No,No,925.7062398137608,62764.884287384295
No,No,425.779790910006,42131.5359555794
No,Yes,1901.6537550579,21323.1632661849
Yes,No,1940.3716198907,41162.9336560565
No,Yes,227.31723199312,24282.2285628356
No,No,836.5742295183659,51238.5809287878
No,Yes,981.9979984073848,20147.5118507633
No,No,1186.79623136733,52689.2501384527
No,Yes,315.978748024358,13186.1176938327
No,Yes,768.447241174727,21497.5288874548
No,Yes,969.90946533819,13962.3324283703
No,No,1175.19147310583,50921.25627945781
No,Yes,1684.2753411013,20344.1782031723
No,No,1120.6231936957902,48571.26007118019
No,No,784.470053468051,52617.207089956
No,No,604.980002579675,38885.3103196378
No,No,517.978901464771,41755.3439780178
No,No,270.264088797442,41978.047884619904
No,No,825.6009660469921,33986.697324439905
No,No,623.517380541497,51677.34541622151
No,No,529.5083605264409,38328.6126282346
No,Yes,1014.76966176828,12239.8838074693
No,No,288.53465379873404,44081.0348138192
No,No,500.25272381345,17104.0542524538
No,No,565.675982283623,37299.079294060495
No,No,1005.33716823962,34297.8977552662
No,No,852.393368457823,46320.8548881979
No,No,613.150113768004,34286.112453527
No,No,905.565725913233,52997.7310413533
No,No,1086.1817288188302,52507.597287069904
No,No,1057.17812713189,35807.0248552158
No,No,252.899460581594,27454.618954512403
No,Yes,1401.28270335388,16683.0530020691
No,No,1529.13125892736,36572.025673579104
No,Yes,947.4537110101312,21945.7930360235
No,No,0.0,33917.5941246225
No,Yes,1312.90720253482,15495.0265880783
No,No,1269.2905749073,43581.1988403355
No,Yes,20.2580938434145,21530.3315137875
No,No,0.0,30818.5119478012
No,No,35.3229997480005,53407.2696317298
No,No,897.3126907528231,31465.964769666894
No,No,1043.55235783125,38393.6118953888
No,No,1165.32396595771,33433.828915391205
No,No,1299.47321012077,55165.4729773302
No,No,675.776528968365,21758.022807701494
No,Yes,1202.38503020909,20550.6377000894
No,No,1190.1598310071402,30746.3769711559
No,Yes,535.010596224683,13909.3915908113
No,No,194.193554789385,43150.501726601
No,No,430.620319374712,46182.6649756
No,No,1047.92709078908,59765.5996686006
No,No,220.791699313198,26453.2892952264
Yes,Yes,1493.96853901776,24126.029785681
No,Yes,856.6553992467591,15523.1029435474
No,Yes,1635.50002360542,10596.5268944023
No,No,666.613888740094,49215.0245344022
Yes,No,1562.83791774789,49303.0094684327
No,No,255.888371780844,48833.2287713088
No,No,602.3617019944539,53800.5472092154
No,No,1599.31469461935,28825.4745687684
No,No,150.94951081571998,36923.5521943078
No,No,1388.81659047311,35460.8012411956
No,No,87.9486517918008,47924.69791090951
No,Yes,1935.82770125724,17969.7985313908
No,Yes,1289.3159628111,7677.896397502021
No,No,871.987212227636,45496.9481609842
No,No,1333.69998094298,44361.620871404695
No,No,181.179344587582,37380.1443180605
No,No,791.182225188319,48206.73175098401
No,No,69.177023653734,24556.0217815517
No,No,940.894483512081,54839.1236462734
No,Yes,346.215577878245,17866.5280381284
No,No,214.84623495229,39629.2001796429
No,Yes,676.831307875609,16998.6517153961
No,No,595.996994273606,37417.137823355
No,Yes,999.3916963942372,23688.6489687946
No,No,1447.04307363001,22433.6367726481
No,No,464.0984776168151,44769.8648263187
No,No,872.63990775056,29749.170678731
No,No,381.704099186758,25011.1033931994
No,Yes,866.4967606785901,24262.6938973924
No,Yes,1243.34410193846,23634.7485750949
No,No,1184.30802110083,37600.0753409499
No,Yes,757.4071027502961,25309.77323254
No,No,939.258489668574,56225.8207299037
No,No,560.770233567651,61472.8586941428
No,No,971.278833313912,26853.3009009738
No,No,518.680792277915,30151.3304613229
No,No,834.263678916678,28022.8368210329
No,Yes,545.585579909597,19454.3257965573
No,No,1057.35087177407,39651.123507722
No,Yes,720.5164508755639,20222.9489909686
No,No,1285.51797563905,37442.6425889869
No,Yes,406.339769411729,30088.4425077181
No,No,1023.89203173754,33392.7097834514
No,No,356.244118146921,21319.0859608547
No,No,657.088818826134,31724.6285500371
No,Yes,1168.5464143158802,25802.2764766761
No,No,344.88224152182,26227.3292753008
No,Yes,535.335989397998,24268.8284962213
No,Yes,1222.9665870908,21373.3500951251
No,Yes,663.602728097061,21436.5216376398
No,Yes,591.5371446901171,20961.4652602437
No,Yes,941.718008883302,23362.977174354302
No,No,434.544943739374,35620.065297699904
Yes,No,1804.19050453849,23096.0843640887
No,No,0.0,34227.947139365
No,No,0.0,28356.2519409008
No,No,586.470977472847,52203.8589273578
No,No,707.43614919,42407.7542299089
No,No,1491.6405870679,61096.4921750445
No,Yes,556.182234259286,21650.8299183564
No,No,683.14754196625,44439.5287386404
No,Yes,671.131730723303,11857.477635115902
No,No,1020.19775584997,43592.8341359861
No,Yes,1183.0677019088698,13210.877634858798
No,Yes,1127.53613107086,19322.9696557329
No,No,1545.98280486837,32691.923825165097
No,No,1114.3977298144,44195.54454819691
No,No,843.4972440010021,41917.319765103
No,No,1047.67337025525,34413.1959130021
No,Yes,810.540945659107,17252.2542514058
No,Yes,501.11056248726896,26425.6980101533
No,Yes,1031.63836091527,21432.147052673
No,No,360.215031490771,44082.1871282945
No,No,1234.8316780692098,40155.451411161404
Yes,No,2236.76421456131,37113.8830697644
No,No,750.8405314687441,32034.712125206403
No,No,231.968340323912,42465.9608187879
No,No,1616.50019408524,41825.4039844618
No,No,981.799329814043,49644.9187081982
No,No,538.019925084371,27284.5108594155
No,No,136.30734254125,48799.6549055704
No,No,614.940983622697,30905.479817434
No,Yes,824.040741788241,11659.1932751954
No,No,393.061267139273,44149.388311577
No,Yes,759.397130569606,18693.1879014694
No,Yes,1743.7988373623098,17541.0028662017
No,Yes,621.170106310103,17503.6899747362
No,No,1360.54717336406,54705.12697787231
No,No,253.521881501858,37506.2067343011
No,No,1392.3326776574802,48709.5292601184
No,No,1508.25085941898,43525.0527725642
No,Yes,1823.86706045805,19447.9665572514
No,No,0.0,39423.512522799705
No,No,728.673461012883,36557.2348355276
No,No,1471.19873782547,56477.1308610149
No,No,967.256762447018,32201.6340844054
No,No,640.705982383149,38792.3571871445
No,Yes,559.566410763486,15720.382461391298
No,Yes,1258.1145331717098,20010.576269278
No,No,1126.88769620057,32770.5790184123
No,No,1341.26314052855,46263.8850122052
No,No,751.101930768505,50290.1441115538
No,No,325.927636632494,57313.2824969147
No,Yes,905.901945054864,20285.2251283281
No,No,699.604275562255,49035.2474604604
No,No,996.445905646337,51393.7887153379
No,Yes,1034.1702134313,23825.028513599304
No,Yes,1464.6362415070498,14763.5626843165
No,No,280.724169013609,40382.5992622225
No,No,725.867685728056,41792.6729233945
No,Yes,1162.59092159727,15419.1105209588
No,Yes,193.719762500207,18002.547648728
No,No,743.1818270165401,50250.9190142536
No,No,1403.83983418344,43225.0418957429
No,No,460.139804417708,52708.5598496177
No,No,1218.2198871288902,36290.16200667
No,No,903.987020156951,51705.2716003957
No,Yes,1473.69593100509,19759.501868247906
No,No,525.515682022251,50763.9840052729
Yes,Yes,1874.82261243745,14957.8163342872
No,No,700.622387844543,42023.88878287871
No,Yes,1164.66696609579,23297.1578875709
No,Yes,1803.76634928102,23201.826982472
No,Yes,451.711523066804,22483.095810184303
No,No,1101.98446046958,36231.8538227436
No,Yes,1343.77712401475,28198.005353463
No,No,606.435876464573,38897.0794077548
No,No,0.0,45380.6567630619
No,Yes,0.0,20963.3831145759
No,No,1140.82015178859,36495.0553896058
No,No,1597.64740187317,42515.0888693793
No,Yes,521.841479256212,10316.3367412718
No,Yes,837.5214934566541,13215.7858131515
No,No,390.310315291063,42322.246697405
No,Yes,806.481972726929,22127.0817878431
No,No,890.2666462686341,38376.0906470453
No,Yes,237.383029626622,21376.6832351471
No,Yes,808.396167027043,11804.0344760529
No,No,694.390945705502,46128.8647070701
No,No,492.2539454548901,42143.1984404939
No,Yes,460.5954148277661,12939.009089927
No,Yes,838.459954530528,19805.8752348908
No,No,675.842504719532,38173.9257538527
No,No,625.419874645033,47406.240765034505
No,No,45.476281781757095,27599.072333285894
No,No,474.769235479092,30799.949385159
No,No,1024.82365673274,46113.6471170703
No,No,696.107576993413,40325.38480824
No,Yes,953.533658439997,25820.587482904102
No,No,1143.85523050669,50690.2576998117
No,Yes,683.441300405235,22595.4539568037
No,No,644.6044091160289,30276.5707302591
Yes,Yes,2034.67471782133,17133.9659619014
No,Yes,1345.49162351815,12235.3876699232
No,Yes,1307.0870915147,18082.5548896089
No,No,705.500524263981,52559.0312585917
No,No,0.0,47725.5215295292
No,No,501.169619687987,35664.8053896805
No,No,991.520923604118,30775.5207643452
No,Yes,956.6922342483032,19594.5490428608
No,No,353.649992387444,30726.2856927119
No,No,838.924060067205,47864.4189213508
No,Yes,353.652760924622,20531.4965369275
No,Yes,751.243140185971,16475.0275586338
No,No,991.158408318519,42767.6902792807
No,Yes,1096.4896471406,17856.265031593997
Yes,No,1655.77559694702,25639.7935387017
